instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,keterangan,hr,year_month,hum_bin
16110,2012-11-08,4,1,11,0,4,1,1,0.34,0.303,0.46,0.3582,5,82,87,hour,23.0,2012-11,Normal (30-60%)
16111,2012-11-09,4,1,11,0,5,1,1,0.34,0.303,0.49,0.3284,9,46,55,hour,0.0,2012-11,Normal (30-60%)
16112,2012-11-09,4,1,11,0,5,1,1,0.32,0.303,0.53,0.2836,3,17,20,hour,1.0,2012-11,Normal (30-60%)
16113,2012-11-09,4,1,11,0,5,1,1,0.32,0.303,0.53,0.2537,1,11,12,hour,2.0,2012-11,Normal (30-60%)
16114,2012-11-09,4,1,11,0,5,1,1,0.32,0.2879,0.53,0.4179,3,6,9,hour,3.0,2012-11,Normal (30-60%)
16115,2012-11-09,4,1,11,0,5,1,1,0.32,0.2879,0.53,0.3582,0,14,14,hour,4.0,2012-11,Normal (30-60%)
16116,2012-11-09,4,1,11,0,5,1,1,0.3,0.2879,0.56,0.194,2,25,27,hour,5.0,2012-11,Normal (30-60%)
16117,2012-11-09,4,1,11,0,5,1,1,0.26,0.2727,0.65,0.1045,5,126,131,hour,6.0,2012-11,Lembap (>60%)
16118,2012-11-09,4,1,11,0,5,1,1,0.26,0.2727,0.65,0.1343,9,332,341,hour,7.0,2012-11,Lembap (>60%)
16119,2012-11-09,4,1,11,0,5,1,1,0.32,0.3182,0.57,0.1642,25,668,142,hour,8.0,2012-11,Normal (30-60%)
16120,2012-11-09,4,1,11,0,5,1,1,0.34,0.303,0.53,0.4179,23,304,327,hour,9.0,2012-11,Normal (30-60%)
16121,2012-11-09,4,1,11,0,5,1,1,0.36,0.3333,0.5,0.3284,34,163,197,hour,10.0,2012-11,Normal (30-60%)
16122,2012-11-09,4,1,11,0,5,1,1,0.4,0.4091,0.47,0.2985,66,185,251,hour,11.0,2012-11,Normal (30-60%)
16123,2012-11-09,4,1,11,0,5,1,1,0.44,0.4394,0.41,0.3284,48,214,262,hour,12.0,2012-11,Normal (30-60%)
16124,2012-11-09,4,1,11,0,5,1,1,0.46,0.4545,0.38,0.2985,62,237,299,hour,13.0,2012-11,Normal (30-60%)
16125,2012-11-09,4,1,11,0,5,1,1,0.46,0.4545,0.38,0.194,67,207,274,hour,14.0,2012-11,Normal (30-60%)
16126,2012-11-09,4,1,11,0,5,1,1,0.46,0.4545,0.36,0.2239,78,278,356,hour,15.0,2012-11,Normal (30-60%)
16127,2012-11-09,4,1,11,0,5,1,1,0.46,0.4545,0.38,0.1642,57,377,434,hour,16.0,2012-11,Normal (30-60%)
16128,2012-11-09,4,1,11,0,5,1,1,0.42,0.4242,0.44,0.1343,61,593,142,hour,17.0,2012-11,Normal (30-60%)
16129,2012-11-09,4,1,11,0,5,1,1,0.42,0.4242,0.44,0.1045,46,450,496,hour,18.0,2012-11,Normal (30-60%)
16130,2012-11-09,4,1,11,0,5,1,1,0.34,0.3485,0.71,0.0896,30,331,361,hour,19.0,2012-11,Lembap (>60%)
16131,2012-11-09,4,1,11,0,5,1,1,0.36,0.3485,0.66,0.1343,20,235,255,hour,20.0,2012-11,Lembap (>60%)
16132,2012-11-09,4,1,11,0,5,1,1,0.34,0.3636,0.76,0.0,23,176,199,hour,21.0,2012-11,Lembap (>60%)
16133,2012-11-09,4,1,11,0,5,1,1,0.34,0.3485,0.71,0.1045,17,146,163,hour,22.0,2012-11,Lembap (>60%)
16134,2012-11-09,4,1,11,0,5,1,1,0.32,0.3333,0.81,0.0896,20,142,162,hour,23.0,2012-11,Lembap (>60%)
16135,2012-11-10,4,1,11,0,6,0,1,0.32,0.3333,0.76,0.0896,16,106,122,hour,0.0,2012-11,Lembap (>60%)
16136,2012-11-10,4,1,11,0,6,0,1,0.3,0.3182,0.81,0.0896,8,68,76,hour,1.0,2012-11,Lembap (>60%)
16137,2012-11-10,4,1,11,0,6,0,1,0.32,0.3485,0.81,0.0,2,42,44,hour,2.0,2012-11,Lembap (>60%)
16138,2012-11-10,4,1,11,0,6,0,1,0.3,0.3333,0.81,0.0,9,11,20,hour,3.0,2012-11,Lembap (>60%)
16139,2012-11-10,4,1,11,0,6,0,1,0.26,0.2727,0.87,0.1045,2,4,6,hour,4.0,2012-11,Lembap (>60%)
16140,2012-11-10,4,1,11,0,6,0,1,0.28,0.3182,0.87,0.0,1,9,10,hour,5.0,2012-11,Lembap (>60%)
16141,2012-11-10,4,1,11,0,6,0,1,0.24,0.2576,0.93,0.0896,5,11,16,hour,6.0,2012-11,Lembap (>60%)
16142,2012-11-10,4,1,11,0,6,0,1,0.26,0.2727,0.87,0.1045,14,57,71,hour,7.0,2012-11,Lembap (>60%)
16143,2012-11-10,4,1,11,0,6,0,1,0.32,0.3485,0.76,0.0,16,130,146,hour,8.0,2012-11,Lembap (>60%)
16144,2012-11-10,4,1,11,0,6,0,1,0.36,0.3485,0.66,0.194,43,216,259,hour,9.0,2012-11,Lembap (>60%)
16145,2012-11-10,4,1,11,0,6,0,1,0.4,0.4091,0.58,0.0,86,264,350,hour,10.0,2012-11,Normal (30-60%)
16146,2012-11-10,4,1,11,0,6,0,1,0.4,0.4091,0.58,0.1045,143,323,466,hour,11.0,2012-11,Normal (30-60%)
16147,2012-11-10,4,1,11,0,6,0,1,0.48,0.4697,0.48,0.0,258,348,142,hour,12.0,2012-11,Normal (30-60%)
16148,2012-11-10,4,1,11,0,6,0,1,0.52,0.5,0.39,0.0,268,383,142,hour,13.0,2012-11,Normal (30-60%)
16149,2012-11-10,4,1,11,0,6,0,1,0.54,0.5152,0.37,0.0,280,347,142,hour,14.0,2012-11,Normal (30-60%)
16150,2012-11-10,4,1,11,0,6,0,1,0.52,0.5,0.45,0.0,216,351,567,hour,15.0,2012-11,Normal (30-60%)
16151,2012-11-10,4,1,11,0,6,0,1,0.54,0.5152,0.37,0.0,227,378,142,hour,16.0,2012-11,Normal (30-60%)
16152,2012-11-10,4,1,11,0,6,0,1,0.5,0.4848,0.45,0.194,183,318,501,hour,17.0,2012-11,Normal (30-60%)
16153,2012-11-10,4,1,11,0,6,0,1,0.44,0.4394,0.54,0.1343,103,256,359,hour,18.0,2012-11,Normal (30-60%)
16154,2012-11-10,4,1,11,0,6,0,1,0.46,0.4545,0.51,0.0896,55,228,283,hour,19.0,2012-11,Normal (30-60%)
16155,2012-11-10,4,1,11,0,6,0,1,0.44,0.4394,0.54,0.0,39,153,192,hour,20.0,2012-11,Normal (30-60%)
16156,2012-11-10,4,1,11,0,6,0,1,0.4,0.4091,0.66,0.0,51,169,220,hour,21.0,2012-11,Lembap (>60%)
16157,2012-11-10,4,1,11,0,6,0,1,0.38,0.3939,0.71,0.0896,39,154,193,hour,22.0,2012-11,Lembap (>60%)
16158,2012-11-10,4,1,11,0,6,0,1,0.36,0.3636,0.71,0.1045,26,120,146,hour,23.0,2012-11,Lembap (>60%)
16159,2012-11-11,4,1,11,0,0,0,1,0.34,0.3485,0.81,0.0896,14,110,124,hour,0.0,2012-11,Lembap (>60%)
16160,2012-11-11,4,1,11,0,0,0,1,0.34,0.3485,0.76,0.0896,26,82,108,hour,1.0,2012-11,Lembap (>60%)
16161,2012-11-11,4,1,11,0,0,0,1,0.32,0.3333,0.87,0.1045,12,58,70,hour,2.0,2012-11,Lembap (>60%)
16162,2012-11-11,4,1,11,0,0,0,1,0.34,0.3636,0.81,0.0,9,39,48,hour,3.0,2012-11,Lembap (>60%)
16163,2012-11-11,4,1,11,0,0,0,1,0.32,0.3333,0.81,0.1045,5,6,11,hour,4.0,2012-11,Lembap (>60%)
16164,2012-11-11,4,1,11,0,0,0,1,0.3,0.303,0.87,0.1343,0,12,12,hour,5.0,2012-11,Lembap (>60%)
16165,2012-11-11,4,1,11,0,0,0,1,0.3,0.3182,0.87,0.0896,3,16,19,hour,6.0,2012-11,Lembap (>60%)
16166,2012-11-11,4,1,11,0,0,0,1,0.3,0.3182,0.89,0.0896,12,56,68,hour,7.0,2012-11,Lembap (>60%)
16167,2012-11-11,4,1,11,0,0,0,1,0.32,0.3333,0.87,0.1045,32,87,119,hour,8.0,2012-11,Lembap (>60%)
16168,2012-11-11,4,1,11,0,0,0,1,0.36,0.3788,0.77,0.0,94,179,273,hour,9.0,2012-11,Lembap (>60%)
16169,2012-11-11,4,1,11,0,0,0,1,0.4,0.4091,0.69,0.1045,133,272,405,hour,10.0,2012-11,Lembap (>60%)
16170,2012-11-11,4,1,11,0,0,0,1,0.46,0.4545,0.59,0.1343,180,324,504,hour,11.0,2012-11,Normal (30-60%)
16171,2012-11-11,4,1,11,0,0,0,1,0.5,0.4848,0.48,0.0896,195,390,142,hour,12.0,2012-11,Normal (30-60%)
16172,2012-11-11,4,1,11,0,0,0,1,0.54,0.5152,0.45,0.1045,262,424,142,hour,13.0,2012-11,Normal (30-60%)
16173,2012-11-11,4,1,11,0,0,0,1,0.6,0.6212,0.33,0.1642,292,362,142,hour,14.0,2012-11,Normal (30-60%)
16174,2012-11-11,4,1,11,0,0,0,1,0.56,0.5303,0.37,0.2239,304,420,142,hour,15.0,2012-11,Normal (30-60%)
16175,2012-11-11,4,1,11,0,0,0,1,0.54,0.5152,0.42,0.2239,260,393,142,hour,16.0,2012-11,Normal (30-60%)
16176,2012-11-11,4,1,11,0,0,0,1,0.54,0.5152,0.45,0.1642,151,342,493,hour,17.0,2012-11,Normal (30-60%)
16177,2012-11-11,4,1,11,0,0,0,1,0.52,0.5,0.45,0.1343,102,303,405,hour,18.0,2012-11,Normal (30-60%)
16178,2012-11-11,4,1,11,0,0,0,1,0.48,0.4697,0.55,0.1343,69,208,277,hour,19.0,2012-11,Normal (30-60%)
16179,2012-11-11,4,1,11,0,0,0,1,0.44,0.4394,0.62,0.1642,54,146,200,hour,20.0,2012-11,Lembap (>60%)
16180,2012-11-11,4,1,11,0,0,0,1,0.44,0.4394,0.67,0.2239,44,127,171,hour,21.0,2012-11,Lembap (>60%)
16181,2012-11-11,4,1,11,0,0,0,1,0.42,0.4242,0.71,0.194,21,113,134,hour,22.0,2012-11,Lembap (>60%)
16182,2012-11-11,4,1,11,0,0,0,1,0.42,0.4242,0.71,0.194,16,93,109,hour,23.0,2012-11,Lembap (>60%)
16183,2012-11-12,4,1,11,1,1,0,1,0.42,0.4242,0.71,0.1045,6,43,49,hour,0.0,2012-11,Lembap (>60%)
16184,2012-11-12,4,1,11,1,1,0,1,0.4,0.4091,0.76,0.1642,4,26,30,hour,1.0,2012-11,Lembap (>60%)
16185,2012-11-12,4,1,11,1,1,0,1,0.4,0.4091,0.76,0.1343,6,14,20,hour,2.0,2012-11,Lembap (>60%)
16186,2012-11-12,4,1,11,1,1,0,1,0.4,0.4091,0.76,0.1343,1,3,4,hour,3.0,2012-11,Lembap (>60%)
16187,2012-11-12,4,1,11,1,1,0,1,0.4,0.4091,0.76,0.0896,1,3,4,hour,4.0,2012-11,Lembap (>60%)
16188,2012-11-12,4,1,11,1,1,0,1,0.38,0.3939,0.87,0.0,1,23,24,hour,5.0,2012-11,Lembap (>60%)
16189,2012-11-12,4,1,11,1,1,0,1,0.38,0.3939,0.87,0.1045,7,64,71,hour,6.0,2012-11,Lembap (>60%)
16190,2012-11-12,4,1,11,1,1,0,1,0.4,0.4091,0.87,0.0,16,248,264,hour,7.0,2012-11,Lembap (>60%)
16191,2012-11-12,4,1,11,1,1,0,1,0.42,0.4242,0.82,0.1642,50,490,540,hour,8.0,2012-11,Lembap (>60%)
16192,2012-11-12,4,1,11,1,1,0,1,0.44,0.4394,0.88,0.1045,60,337,397,hour,9.0,2012-11,Lembap (>60%)
16193,2012-11-12,4,1,11,1,1,0,1,0.48,0.4697,0.77,0.1642,82,184,266,hour,10.0,2012-11,Lembap (>60%)
16194,2012-11-12,4,1,11,1,1,0,1,0.52,0.5,0.72,0.1642,112,255,367,hour,11.0,2012-11,Lembap (>60%)
16195,2012-11-12,4,1,11,1,1,0,1,0.56,0.5303,0.64,0.2239,105,314,419,hour,12.0,2012-11,Lembap (>60%)
16196,2012-11-12,4,1,11,1,1,0,1,0.6,0.6061,0.6,0.2239,108,312,420,hour,13.0,2012-11,Normal (30-60%)
16197,2012-11-12,4,1,11,1,1,0,1,0.58,0.5455,0.6,0.2836,134,310,444,hour,14.0,2012-11,Normal (30-60%)
16198,2012-11-12,4,1,11,1,1,0,1,0.56,0.5303,0.64,0.2537,102,280,382,hour,15.0,2012-11,Lembap (>60%)
16199,2012-11-12,4,1,11,1,1,0,1,0.56,0.5303,0.64,0.1642,87,347,434,hour,16.0,2012-11,Lembap (>60%)
16200,2012-11-12,4,1,11,1,1,0,1,0.56,0.5303,0.64,0.2836,66,530,142,hour,17.0,2012-11,Lembap (>60%)
16201,2012-11-12,4,1,11,1,1,0,1,0.52,0.5,0.72,0.1343,65,486,551,hour,18.0,2012-11,Lembap (>60%)
16202,2012-11-12,4,1,11,1,1,0,1,0.54,0.5152,0.73,0.2836,30,323,353,hour,19.0,2012-11,Lembap (>60%)
16203,2012-11-12,4,1,11,1,1,0,2,0.52,0.5,0.77,0.2836,31,273,304,hour,20.0,2012-11,Lembap (>60%)
16204,2012-11-12,4,1,11,1,1,0,3,0.54,0.5152,0.73,0.2239,10,145,155,hour,21.0,2012-11,Lembap (>60%)
16205,2012-11-12,4,1,11,1,1,0,1,0.52,0.5,0.77,0.2537,12,100,112,hour,22.0,2012-11,Lembap (>60%)
16206,2012-11-12,4,1,11,1,1,0,2,0.54,0.5152,0.77,0.2239,1,62,63,hour,23.0,2012-11,Lembap (>60%)
16207,2012-11-13,4,1,11,0,2,1,2,0.52,0.5,0.83,0.2836,5,18,23,hour,0.0,2012-11,Lembap (>60%)
16208,2012-11-13,4,1,11,0,2,1,3,0.44,0.4394,0.88,0.6418,0,5,5,hour,1.0,2012-11,Lembap (>60%)
16209,2012-11-13,4,1,11,0,2,1,3,0.36,0.3182,0.87,0.4478,7,4,11,hour,2.0,2012-11,Lembap (>60%)
16210,2012-11-13,4,1,11,0,2,1,3,0.36,0.3333,0.87,0.3582,2,3,5,hour,3.0,2012-11,Lembap (>60%)
16211,2012-11-13,4,1,11,0,2,1,2,0.36,0.3333,0.81,0.3881,0,9,9,hour,4.0,2012-11,Lembap (>60%)
16212,2012-11-13,4,1,11,0,2,1,2,0.34,0.3182,0.87,0.2836,0,18,18,hour,5.0,2012-11,Lembap (>60%)
16213,2012-11-13,4,1,11,0,2,1,3,0.32,0.2879,0.81,0.4627,2,48,50,hour,6.0,2012-11,Lembap (>60%)
16214,2012-11-13,4,1,11,0,2,1,3,0.32,0.303,0.87,0.2537,1,106,107,hour,7.0,2012-11,Lembap (>60%)
16215,2012-11-13,4,1,11,0,2,1,3,0.32,0.303,0.87,0.2537,4,207,211,hour,8.0,2012-11,Lembap (>60%)
16216,2012-11-13,4,1,11,0,2,1,3,0.32,0.303,0.81,0.3284,1,109,110,hour,9.0,2012-11,Lembap (>60%)
16217,2012-11-13,4,1,11,0,2,1,3,0.3,0.2727,0.75,0.3881,10,84,94,hour,10.0,2012-11,Lembap (>60%)
16218,2012-11-13,4,1,11,0,2,1,1,0.32,0.303,0.7,0.2537,22,133,155,hour,11.0,2012-11,Lembap (>60%)
16219,2012-11-13,4,1,11,0,2,1,1,0.34,0.3182,0.61,0.2836,16,180,196,hour,12.0,2012-11,Lembap (>60%)
16220,2012-11-13,4,1,11,0,2,1,1,0.34,0.3182,0.53,0.2537,30,188,218,hour,13.0,2012-11,Normal (30-60%)
16221,2012-11-13,4,1,11,0,2,1,1,0.38,0.3939,0.46,0.3881,34,169,203,hour,14.0,2012-11,Normal (30-60%)
16222,2012-11-13,4,1,11,0,2,1,1,0.4,0.4091,0.4,0.2985,33,184,217,hour,15.0,2012-11,Normal (30-60%)
16223,2012-11-13,4,1,11,0,2,1,1,0.38,0.3939,0.4,0.2985,28,282,310,hour,16.0,2012-11,Normal (30-60%)
16224,2012-11-13,4,1,11,0,2,1,1,0.34,0.303,0.49,0.3582,33,575,142,hour,17.0,2012-11,Normal (30-60%)
16225,2012-11-13,4,1,11,0,2,1,1,0.34,0.3182,0.49,0.2836,45,514,559,hour,18.0,2012-11,Normal (30-60%)
16226,2012-11-13,4,1,11,0,2,1,1,0.32,0.2879,0.49,0.3582,12,344,356,hour,19.0,2012-11,Normal (30-60%)
16227,2012-11-13,4,1,11,0,2,1,1,0.3,0.2727,0.49,0.3582,12,211,223,hour,20.0,2012-11,Normal (30-60%)
16228,2012-11-13,4,1,11,0,2,1,1,0.3,0.2727,0.49,0.3582,9,178,187,hour,21.0,2012-11,Normal (30-60%)
16229,2012-11-13,4,1,11,0,2,1,1,0.26,0.2273,0.56,0.3284,15,120,135,hour,22.0,2012-11,Normal (30-60%)
16230,2012-11-13,4,1,11,0,2,1,1,0.26,0.2273,0.56,0.2985,6,78,84,hour,23.0,2012-11,Normal (30-60%)
16231,2012-11-14,4,1,11,0,3,1,1,0.26,0.2424,0.56,0.2836,4,20,24,hour,0.0,2012-11,Normal (30-60%)
16232,2012-11-14,4,1,11,0,3,1,1,0.24,0.2121,0.6,0.2985,2,10,12,hour,1.0,2012-11,Normal (30-60%)
16233,2012-11-14,4,1,11,0,3,1,1,0.24,0.2121,0.6,0.2985,0,1,1,hour,2.0,2012-11,Normal (30-60%)
16234,2012-11-14,4,1,11,0,3,1,1,0.24,0.2273,0.65,0.2239,0,5,5,hour,3.0,2012-11,Lembap (>60%)
16235,2012-11-14,4,1,11,0,3,1,1,0.22,0.2273,0.69,0.194,0,6,6,hour,4.0,2012-11,Lembap (>60%)
16236,2012-11-14,4,1,11,0,3,1,1,0.22,0.2273,0.69,0.194,0,39,39,hour,5.0,2012-11,Lembap (>60%)
16237,2012-11-14,4,1,11,0,3,1,1,0.24,0.2273,0.65,0.194,4,142,146,hour,6.0,2012-11,Lembap (>60%)
16238,2012-11-14,4,1,11,0,3,1,1,0.24,0.2121,0.65,0.2836,10,405,415,hour,7.0,2012-11,Lembap (>60%)
16239,2012-11-14,4,1,11,0,3,1,1,0.28,0.2576,0.56,0.2985,27,664,142,hour,8.0,2012-11,Normal (30-60%)
16240,2012-11-14,4,1,11,0,3,1,1,0.3,0.2727,0.52,0.3881,22,310,332,hour,9.0,2012-11,Normal (30-60%)
16241,2012-11-14,4,1,11,0,3,1,1,0.32,0.2879,0.45,0.3582,18,153,171,hour,10.0,2012-11,Normal (30-60%)
16242,2012-11-14,4,1,11,0,3,1,1,0.32,0.303,0.49,0.2537,25,126,151,hour,11.0,2012-11,Normal (30-60%)
16243,2012-11-14,4,1,11,0,3,1,1,0.34,0.3333,0.46,0.0,40,200,240,hour,12.0,2012-11,Normal (30-60%)
16244,2012-11-14,4,1,11,0,3,1,1,0.36,0.3333,0.43,0.2537,32,182,214,hour,13.0,2012-11,Normal (30-60%)
16245,2012-11-14,4,1,11,0,3,1,1,0.36,0.3485,0.43,0.1343,20,161,181,hour,14.0,2012-11,Normal (30-60%)
16246,2012-11-14,4,1,11,0,3,1,1,0.36,0.3333,0.43,0.2836,32,228,260,hour,15.0,2012-11,Normal (30-60%)
16247,2012-11-14,4,1,11,0,3,1,1,0.34,0.3485,0.46,0.1045,31,290,321,hour,16.0,2012-11,Normal (30-60%)
16248,2012-11-14,4,1,11,0,3,1,1,0.32,0.3182,0.49,0.194,19,564,142,hour,17.0,2012-11,Normal (30-60%)
16249,2012-11-14,4,1,11,0,3,1,1,0.32,0.3182,0.53,0.1642,24,543,567,hour,18.0,2012-11,Normal (30-60%)
16250,2012-11-14,4,1,11,0,3,1,1,0.3,0.303,0.52,0.1642,28,368,396,hour,19.0,2012-11,Normal (30-60%)
16251,2012-11-14,4,1,11,0,3,1,1,0.3,0.3182,0.52,0.0896,15,252,267,hour,20.0,2012-11,Normal (30-60%)
16252,2012-11-14,4,1,11,0,3,1,1,0.3,0.3333,0.56,0.0,5,208,213,hour,21.0,2012-11,Normal (30-60%)
16253,2012-11-14,4,1,11,0,3,1,1,0.28,0.3182,0.61,0.0,6,167,173,hour,22.0,2012-11,Lembap (>60%)
16254,2012-11-14,4,1,11,0,3,1,1,0.24,0.2424,0.7,0.1343,9,78,87,hour,23.0,2012-11,Lembap (>60%)
16255,2012-11-15,4,1,11,0,4,1,2,0.26,0.303,0.65,0.0,1,33,34,hour,0.0,2012-11,Lembap (>60%)
16256,2012-11-15,4,1,11,0,4,1,2,0.26,0.2727,0.65,0.1045,2,14,16,hour,1.0,2012-11,Lembap (>60%)
16257,2012-11-15,4,1,11,0,4,1,2,0.26,0.2576,0.7,0.1642,0,7,7,hour,2.0,2012-11,Lembap (>60%)
16258,2012-11-15,4,1,11,0,4,1,2,0.26,0.2879,0.7,0.0896,0,2,2,hour,3.0,2012-11,Lembap (>60%)
16259,2012-11-15,4,1,11,0,4,1,2,0.28,0.2879,0.65,0.1343,0,5,5,hour,4.0,2012-11,Lembap (>60%)
16260,2012-11-15,4,1,11,0,4,1,2,0.3,0.2879,0.61,0.2239,3,34,37,hour,5.0,2012-11,Lembap (>60%)
16261,2012-11-15,4,1,11,0,4,1,2,0.3,0.2879,0.65,0.2537,1,146,147,hour,6.0,2012-11,Lembap (>60%)
16262,2012-11-15,4,1,11,0,4,1,2,0.3,0.2879,0.65,0.194,7,403,410,hour,7.0,2012-11,Lembap (>60%)
16263,2012-11-15,4,1,11,0,4,1,2,0.3,0.2879,0.61,0.2239,21,625,142,hour,8.0,2012-11,Lembap (>60%)
16264,2012-11-15,4,1,11,0,4,1,2,0.32,0.3182,0.61,0.194,17,306,323,hour,9.0,2012-11,Lembap (>60%)
16265,2012-11-15,4,1,11,0,4,1,2,0.32,0.3333,0.66,0.1343,11,142,153,hour,10.0,2012-11,Lembap (>60%)
16266,2012-11-15,4,1,11,0,4,1,2,0.34,0.3333,0.61,0.1343,28,138,166,hour,11.0,2012-11,Lembap (>60%)
16267,2012-11-15,4,1,11,0,4,1,2,0.36,0.3636,0.62,0.1045,29,184,213,hour,12.0,2012-11,Lembap (>60%)
16268,2012-11-15,4,1,11,0,4,1,2,0.38,0.3939,0.54,0.1045,20,197,217,hour,13.0,2012-11,Normal (30-60%)
16269,2012-11-15,4,1,11,0,4,1,2,0.38,0.3939,0.54,0.1642,27,174,201,hour,14.0,2012-11,Normal (30-60%)
16270,2012-11-15,4,1,11,0,4,1,2,0.38,0.3939,0.58,0.1642,26,191,217,hour,15.0,2012-11,Normal (30-60%)
16271,2012-11-15,4,1,11,0,4,1,2,0.36,0.3485,0.57,0.194,24,318,342,hour,16.0,2012-11,Normal (30-60%)
16272,2012-11-15,4,1,11,0,4,1,2,0.36,0.3485,0.57,0.2239,22,541,563,hour,17.0,2012-11,Normal (30-60%)
16273,2012-11-15,4,1,11,0,4,1,2,0.36,0.3485,0.57,0.194,10,563,142,hour,18.0,2012-11,Normal (30-60%)
16274,2012-11-15,4,1,11,0,4,1,2,0.34,0.3333,0.61,0.1343,11,375,386,hour,19.0,2012-11,Lembap (>60%)
16275,2012-11-15,4,1,11,0,4,1,1,0.34,0.3485,0.61,0.1045,23,262,285,hour,20.0,2012-11,Lembap (>60%)
16276,2012-11-15,4,1,11,0,4,1,2,0.32,0.3333,0.66,0.1045,20,204,224,hour,21.0,2012-11,Lembap (>60%)
16277,2012-11-15,4,1,11,0,4,1,2,0.32,0.3182,0.66,0.1642,10,143,153,hour,22.0,2012-11,Lembap (>60%)
16278,2012-11-15,4,1,11,0,4,1,2,0.32,0.3182,0.61,0.1642,7,118,125,hour,23.0,2012-11,Lembap (>60%)
16279,2012-11-16,4,1,11,0,5,1,2,0.32,0.3333,0.66,0.1045,7,58,65,hour,0.0,2012-11,Lembap (>60%)
16280,2012-11-16,4,1,11,0,5,1,2,0.3,0.3182,0.65,0.0896,5,16,21,hour,1.0,2012-11,Lembap (>60%)
16281,2012-11-16,4,1,11,0,5,1,2,0.3,0.303,0.7,0.1642,0,9,9,hour,2.0,2012-11,Lembap (>60%)
16282,2012-11-16,4,1,11,0,5,1,2,0.3,0.303,0.65,0.1343,0,6,6,hour,3.0,2012-11,Lembap (>60%)
16283,2012-11-16,4,1,11,0,5,1,2,0.3,0.3182,0.65,0.1045,0,5,5,hour,4.0,2012-11,Lembap (>60%)
16284,2012-11-16,4,1,11,0,5,1,2,0.3,0.3182,0.65,0.0896,2,34,36,hour,5.0,2012-11,Lembap (>60%)
16285,2012-11-16,4,1,11,0,5,1,2,0.3,0.3182,0.61,0.0896,4,126,130,hour,6.0,2012-11,Lembap (>60%)
16286,2012-11-16,4,1,11,0,5,1,2,0.3,0.303,0.61,0.1642,5,362,367,hour,7.0,2012-11,Lembap (>60%)
16287,2012-11-16,4,1,11,0,5,1,2,0.32,0.3333,0.57,0.1343,17,694,142,hour,8.0,2012-11,Normal (30-60%)
16288,2012-11-16,4,1,11,0,5,1,1,0.34,0.3485,0.53,0.1045,21,330,351,hour,9.0,2012-11,Normal (30-60%)
16289,2012-11-16,4,1,11,0,5,1,1,0.34,0.3333,0.53,0.194,33,165,198,hour,10.0,2012-11,Normal (30-60%)
16290,2012-11-16,4,1,11,0,5,1,1,0.38,0.3939,0.43,0.2239,33,185,218,hour,11.0,2012-11,Normal (30-60%)
16291,2012-11-16,4,1,11,0,5,1,1,0.4,0.4091,0.43,0.2836,28,262,290,hour,12.0,2012-11,Normal (30-60%)
16292,2012-11-16,4,1,11,0,5,1,1,0.42,0.4242,0.38,0.194,52,226,278,hour,13.0,2012-11,Normal (30-60%)
16293,2012-11-16,4,1,11,0,5,1,1,0.42,0.4242,0.35,0.1045,47,204,251,hour,14.0,2012-11,Normal (30-60%)
16294,2012-11-16,4,1,11,0,5,1,1,0.42,0.4242,0.38,0.1343,30,237,267,hour,15.0,2012-11,Normal (30-60%)
16295,2012-11-16,4,1,11,0,5,1,1,0.42,0.4242,0.35,0.2836,33,350,383,hour,16.0,2012-11,Normal (30-60%)
16296,2012-11-16,4,1,11,0,5,1,1,0.36,0.3485,0.46,0.194,41,539,142,hour,17.0,2012-11,Normal (30-60%)
16297,2012-11-16,4,1,11,0,5,1,1,0.34,0.3333,0.53,0.1642,22,483,505,hour,18.0,2012-11,Normal (30-60%)
16298,2012-11-16,4,1,11,0,5,1,1,0.36,0.3485,0.46,0.2239,26,306,332,hour,19.0,2012-11,Normal (30-60%)
16299,2012-11-16,4,1,11,0,5,1,1,0.36,0.3333,0.46,0.2537,20,207,227,hour,20.0,2012-11,Normal (30-60%)
16300,2012-11-16,4,1,11,0,5,1,1,0.34,0.3333,0.49,0.194,21,157,178,hour,21.0,2012-11,Normal (30-60%)
16301,2012-11-16,4,1,11,0,5,1,1,0.32,0.303,0.53,0.2537,23,139,162,hour,22.0,2012-11,Normal (30-60%)
16302,2012-11-16,4,1,11,0,5,1,1,0.32,0.303,0.53,0.2239,14,114,128,hour,23.0,2012-11,Normal (30-60%)
16303,2012-11-17,4,1,11,0,6,0,1,0.3,0.303,0.52,0.1642,11,95,106,hour,0.0,2012-11,Normal (30-60%)
16304,2012-11-17,4,1,11,0,6,0,1,0.26,0.2576,0.6,0.194,13,74,87,hour,1.0,2012-11,Normal (30-60%)
16305,2012-11-17,4,1,11,0,6,0,1,0.26,0.2576,0.65,0.194,8,41,49,hour,2.0,2012-11,Lembap (>60%)
16306,2012-11-17,4,1,11,0,6,0,1,0.26,0.2576,0.65,0.194,2,19,21,hour,3.0,2012-11,Lembap (>60%)
16307,2012-11-17,4,1,11,0,6,0,1,0.24,0.2273,0.7,0.194,1,6,7,hour,4.0,2012-11,Lembap (>60%)
16308,2012-11-17,4,1,11,0,6,0,1,0.24,0.2424,0.7,0.1642,1,10,11,hour,5.0,2012-11,Lembap (>60%)
